"11Ayg   Indo Afgan-dU8fP5CqClw_10.wav",10,0.17192352848874,0.0847978822529381,0.191168274383708,0.0978349410503751,0.25188996070025,0.154055019649875,2.1585817907706,8.76902450369013,0.955995634044117,0.686715419741194,0.255091103965702,0.17192352848874,0.118348940759439,0.0431506849315069,0.279113924050633,1.370654296875,0,6.007763671875,6.007763671875,0.140773031095612
"11Ayg   Indo Afgan-dU8fP5CqClw_11.wav",10,0.119687405971649,0.0842625692203679,0.100235798499464,0.0447159699892819,0.184465880671668,0.139749910682387,0.832819638189647,3.58792785311323,0.972519348091937,0.762761734480233,0.102636655948553,0.119687405971649,0.122129047003591,0.0437934458788481,0.279113924050633,0.730685339560056,0,4.306640625,4.306640625,0.119246987951807
"11Ayg   Indo Afgan-dU8fP5CqClw_12.wav",10,0.151991762941687,0.0792236936716688,0.147152554483744,0.0928331546981065,0.228381564844587,0.135548410146481,2.08639764580873,11.3053999123804,0.966883551606725,0.74506694353557,0.102536620221508,0.151991762941687,0.113303345944701,0.0432352941176471,0.277358490566038,1.32417865953947,0,5.103369140625,5.103369140625,0.182165334841949
"11Ayg   Indo Afgan-dU8fP5CqClw_13.wav",10,0.165107031612949,0.0860214214122938,0.176763129689175,0.0965344765987853,0.249389067524116,0.15285459092533,2.78784075320108,15.2096027038758,0.964662449628756,0.747109196264822,0.102536620221508,0.165107031612949,0.114948006904067,0.0431506849315069,0.279113924050633,1.3791957117576,0,6.050830078125,6.050830078125,0.146071092567595
"11Ayg   Indo Afgan-dU8fP5CqClw_14.wav",10,0.177831329128003,0.0879088983358755,0.20627366916756,0.102536620221508,0.257892104322972,0.155355484101465,3.05711596130547,15.0715523695053,0.944204609534978,0.634907380142743,0.278199356913183,0.177831329128003,0.119129684631235,0.0433202357563851,0.279113924050633,1.27654690567736,0,6.050830078125,6.050830078125,0.137097239588343
"11Ayg   Indo Afgan-dU8fP5CqClw_15.wav",10,0.170651319512157,0.0830356844002252,0.186266523758485,0.106237942122186,0.247688460164344,0.141450518042158,1.89472068842407,8.18763467058299,0.965816164276716,0.738753148148562,0.27049660593069,0.170651319512157,0.118590698314466,0.0431506849315069,0.279113924050633,1.66214794921875,0,6.15849609375,6.15849609375,0.172932737365727
"11Ayg   Indo Afgan-dU8fP5CqClw_16.wav",10,0.177674771458883,0.0826938410088366,0.19436941764916,0.11264022865309,0.252190067881386,0.139549839228296,2.57850957363505,12.3201419624029,0.95849679406473,0.707039950791414,0.278999642729546,0.177674771458883,0.1245579213384,0.0431506849315069,0.277358490566038,1.47957745452425,0,6.93369140625,6.93369140625,0.118222696687371
"11Ayg   Indo Afgan-dU8fP5CqClw_17.wav",10,0.0855115549919748,0.0716446788529134,0.0523186852447303,0.0337120400142908,0.119742765273312,0.0860307252590211,2.16363341820156,7.57829942681054,0.942341286041216,0.617105830515556,0.0422150768131476,0.0855115549919748,0.127540245779713,0.0432352941176471,0.279113924050633,0.830212646484375,0,8.74248046875,8.74248046875,0.0642973203002089
"11Ayg   Indo Afgan-dU8fP5CqClw_18.wav",10,0.157161609891837,0.0766137092859326,0.175962843872812,0.0987352625937835,0.211475526973919,0.112740264380136,3.18020134577293,17.6781961120434,0.960832766271372,0.732816844528582,0.184365844944623,0.157161609891837,0.131845873604847,0.043108504398827,0.273913043478261,0.984940899543042,0,8.22568359375,8.22568359375,0.0889674788562223
"11Ayg   Indo Afgan-dU8fP5CqClw_19.wav",10,0.164561732535941,0.0742249717445818,0.185466237942122,0.114240800285816,0.21037513397642,0.0961343336906038,3.20511851271753,16.8075845199761,0.947074112957763,0.659893676782991,0.201672025723473,0.164561732535941,0.138212177607019,0.0432777232580962,0.279113924050633,1.0537939453125,0,7.407421875,7.407421875,0.0845986678708512
"11Ayg   Indo Afgan-dU8fP5CqClw_1.wav",10,0.0886709003397277,0.059938283731027,0.0735262593783494,0.0476170060735977,0.111339764201501,0.0637227581279028,2.24165962524395,9.16219932226327,0.932592842771353,0.542198257029682,0.0477170418006431,0.0886709003397277,0.109812544312914,0.0432777232580962,0.277358490566038,0.560493521341463,0,2.36865234375,2.36865234375,0.128487848784878
"11Ayg   Indo Afgan-dU8fP5CqClw_20.wav",10,0.173782902407929,0.0792124626705545,0.201371918542337,0.114941050375134,0.236684530189353,0.121743479814219,3.29099284436992,17.6074271735151,0.948245565198645,0.665261138882366,0.203972847445516,0.173782902407929,0.148311712223891,0.0433202357563851,0.279113924050633,0.719208984375,0,7.428955078125,7.428955078125,0.0699008390541571
"11Ayg   Indo Afgan-dU8fP5CqClw_21.wav",10,0.188954970003021,0.0753743167424626,0.206773847802787,0.152154340836013,0.250289389067524,0.0981350482315113,2.27645532366575,9.23263464199005,0.939509578429221,0.594446062686029,0.200271525544837,0.188954970003021,0.159927241046176,0.043108504398827,0.279113924050633,0.655600104533451,0,8.0103515625,8.0103515625,0.0376088069636457
"11Ayg   Indo Afgan-dU8fP5CqClw_22.wav",10,0.176627755976034,0.0764705076623198,0.195769917827796,0.124744551625581,0.237684887459807,0.112940335834226,1.44506728396255,5.70128439087326,0.964291371661558,0.719461139455542,0.0500178635226867,0.176627755976034,0.121896604151745,0.0431929480901077,0.279113924050633,0.5394580078125,0,3.639111328125,3.639111328125,0.0821186318372059
